Subfamily,Genus Name Pub,Species Name Pub,Status,Exotic,Island Name,Island Group,Archipelago,Biogeographic realm,Lat,Long
Myrmicinae,Aphaenogaster,japonica,Land + Island,Native,Dogo,-,Oki Islands,Temperate Northern Pacific,36.251121,133.279261
Myrmicinae,Aphaenogaster,japonica,Land + Island,Native,Nishino-shima,-,Oki Islands,Temperate Northern Pacific,36.096525,133.015719
Ponerinae,Brachyponera,luteipes,Land + Island,Native,Kurima-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.237904,124.010534
Myrmicinae,Aphaenogaster,japonica,Land + Island,Native,Sado,-,-,Temperate Northern Pacific,38.044467,138.390158
Myrmicinae,Aphaenogaster,japonica,Land + Island,Native,Kinkasan,-,-,Temperate Northern Pacific,38.292899,141.568819
Myrmicinae,Aphaenogaster,japonica,Land + Island,Native,Hirado,-,Kyushu,Temperate Northern Pacific,33.284708,129.465011
Myrmicinae,Aphaenogaster,japonica,Land + Island,Native,Tsushima,-,Tsushima Island,Temperate Northern Pacific,32.768066,128.960306
Myrmicinae,Aphaenogaster,japonica,Land + Island,Native,Kozu-shima,-,Izu islands,Temperate Northern Pacific,33.229204,132.521547
Myrmicinae,Aphaenogaster,japonica,Land + Island,Native,Miyake,-,Izu Islands,Temperate Northern Pacific,34.084866,139.521121
Myrmicinae,Aphaenogaster,japonica,Land + Island,Native,Mikura-jima,-,Izu Islands,Temperate Northern Pacific,33.874735,139.603227
Myrmicinae,Aphaenogaster,japonica,Land + Island,Native,Hachijo-jima,-,Izu Islands,Temperate Northern Pacific,33.106333,139.798228
Myrmicinae,Aphaenogaster,japonica,Land + Island,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Myrmicinae,Aphaenogaster,kumejimana,Island Only,Native,Kume-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.349982,126.773293
Ponerinae,Brachyponera,luteipes,Land + Island,Native,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Myrmicinae,Aphaenogaster,luteipes,Island Only,Native,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Aphaenogaster,luteipes,Island Only,Native,Tokuno-shima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.773461,128.948928
Myrmicinae,Aphaenogaster,luteipes,Island Only,Native,Uotsuri-jima,-,Senkaku Islands,Temperate Northern Pacific,32.801402,132.489667
Myrmicinae,Aphaenogaster,minutula,Island Only,Native,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Aphaenogaster,omotoensis,Island Only,Native,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Okino-shima,-,-,Temperate Northern Pacific,32.727604,132.554912
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Jinoshima,-,Tomogashima,Temperate Northern Pacific,33.375024,132.355403
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Sarushima,-,Tokyo Bay Islands,Temperate Northern Pacific,38.335115,141.124433
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Jogashima,-,-,Temperate Northern Pacific,32.945141,132.449153
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Kamikoshiki-jima,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.845563,129.876943
Ponerinae,Brachyponera,luteipes,Land + Island,Native,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Shimo-Koshiki,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.688628,129.720072
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Izu Oshima,-,Izu Islands,Temperate Northern Pacific,34.794057,139.364519
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,To,-,Izu Islands,Temperate Northern Pacific,34.522303,139.279106
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Nii-jima,-,Izu Islands,Temperate Northern Pacific,34.377163,139.26642
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Shikine,-,Izu Islands,Temperate Northern Pacific,34.220003,134.612355
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Kozu-shima,-,Izu islands,Temperate Northern Pacific,33.229204,132.521547
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Miyake,-,Izu Islands,Temperate Northern Pacific,34.084866,139.521121
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Mikura-jima,-,Izu Islands,Temperate Northern Pacific,33.874735,139.603227
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Hachijo-jima,-,Izu Islands,Temperate Northern Pacific,33.106333,139.798228
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Chichi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.647149,134.51091
Ponerinae,Brachyponera,luteipes,Land + Island,Native,Yonaguni-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.455253,122.988732
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Ani-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,38.265768,141.478149
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Ototo-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,32.584153,130.429515
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Muko-jima,Mukojima Group,Ogasawara Islands,Central Indo-Pacific,26.603303,142.129542
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Nishi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.654291,134.479626
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Hirashima,Haha-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.373364,133.708191
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Minami-jima,Chichi-jima Group,Ogasawara Islands,Central Indo-Pacific,24.235354,141.46319
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Ie-jima,Uji Islands,Okinawa Islands,Temperate Northern Pacific,26.721622,127.789584
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Kuro-shima,Mi-shima Group,Osumi Islands,Temperate Northern Pacific,30.830824,129.934198
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Iou-jima,Mi-shima Group,Satsunan Islands,Temperate Northern Pacific,32.702551,129.77363
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Kuchinoerabu-jima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.455885,130.209712
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Kuchino-shima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.972314,129.922578
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Nakanoshima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.848849,129.871098
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Taira-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.687286,129.533032
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Akuseki-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.459413,129.602299
Myrmicinae,Aphaenogaster,osimensis,Island Only,Native,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Aphaenogaster,rugulosa,Island Only,Native,Yonaguni-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.455253,122.988732
Myrmicinae,Aphaenogaster,tipuna,Land + Island,Native,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Myrmicinae,Aphaenogaster,tipuna,Land + Island,Native,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Myrmicinae,Aphaenogaster,tokarainsulana,Island Only,Native,Tanegashima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.580814,130.975089
Myrmicinae,Aphaenogaster,tokarainsulana,Island Only,Native,Kuchino-shima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.972314,129.922578
Myrmicinae,Aphaenogaster,tokarainsulana,Island Only,Native,Nakanoshima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.848849,129.871098
Myrmicinae,Aphaenogaster,tokarainsulana,Island Only,Native,Ko-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,33.125957,139.688169
Myrmicinae,Aphaenogaster,tokarainsulana,Island Only,Native,Akuseki-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.459413,129.602299
Myrmicinae,Aphaenogaster,tokarainsulana,Island Only,Native,Takara-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.146641,129.207673
Myrmicinae,Messor,aciculatus,Land + Island,Native,Kinkasan,-,-,Temperate Northern Pacific,38.292899,141.568819
Myrmicinae,Messor,aciculatus,Land + Island,Native,Kamikoshiki-jima,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.845563,129.876943
Myrmicinae,Messor,aciculatus,Land + Island,Native,Shika,-,-,Temperate Northern Pacific,34.325627,139.21115
Myrmicinae,Messor,aciculatus,Land + Island,Native,Oshima,-,Kyushu,Temperate Northern Pacific,34.740866,139.385576
Myrmicinae,Messor,aciculatus,Land + Island,Native,Iki,-,-,Temperate Northern Pacific,33.785622,129.718024
Myrmicinae,Messor,aciculatus,Land + Island,Native,Hirado,-,Kyushu,Temperate Northern Pacific,33.284708,129.465011
Myrmicinae,Messor,aciculatus,Land + Island,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Okino-shima,-,-,Temperate Northern Pacific,32.727604,132.554912
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Jinoshima,-,Tomogashima,Temperate Northern Pacific,33.375024,132.355403
Ponerinae,Brachyponera,nakasujii,Island Only,Native,Izu Oshima,-,Izu Islands,Temperate Northern Pacific,34.794057,139.364519
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Kamikoshiki-jima,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.845563,129.876943
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Naka-Koshiki,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.798638,129.827719
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Shimo-Koshiki,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.688628,129.720072
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Chichi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.647149,134.51091
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Ani-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,38.265768,141.478149
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Tanegashima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.580814,130.975089
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Kuchino-shima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.972314,129.922578
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Nakanoshima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.848849,129.871098
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Suwanose-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.641179,129.712841
Amblyoponinae,Stigmatomma,silvestrii,Land + Island,Native,Okino-shima,-,-,Temperate Northern Pacific,32.727604,132.554912
Ponerinae,Brachyponera,nakasujii,Island Only,Native,To,-,Izu Islands,Temperate Northern Pacific,34.522303,139.279106
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Taira-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.687286,129.533032
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Akuseki-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.459413,129.602299
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Takara-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.146641,129.207673
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Yokoate-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,28.798824,128.990909
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Okinoerabu-jima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.366219,128.600533
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Iwotori-shima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,33.782704,131.970591
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Izena-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.933249,127.936596
Ponerinae,Brachyponera,nakasujii,Island Only,Native,Mikura-jima,-,Izu Islands,Temperate Northern Pacific,33.874735,139.603227
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Miyagi,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.493709,127.959792
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Tokashiki-jima,Kerama Islands,Okinawa Islands,Temperate Northern Pacific,26.364512,127.147575
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Kume-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.349982,126.773293
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Miyako-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.774041,125.332376
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Ikema-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.930295,125.243101
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Shimoji-shima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,32.87245,129.033348
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Tarama,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.656982,124.699288
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Kohama-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,32.964045,132.073693
Ponerinae,Brachyponera,nakasujii,Island Only,Native,Miyake,-,Izu Islands,Temperate Northern Pacific,34.084866,139.521121
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Taketomi-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.325062,124.088119
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Yonaguni-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.455253,122.988732
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Kitadaito-jima,-,Daito Islands,Temperate Northern Pacific,25.94437,131.307262
Myrmicinae,Pheidole,fervens,Land + Island,Exotic,Minami-Daito,-,Daito Islands,Temperate Northern Pacific,25.843178,131.242729
Myrmicinae,Pheidole,fervida,Land + Island,Native,Oshima (Hokkaido),-,Hokkaido,Temperate Northern Pacific,41.507511,139.35432
Myrmicinae,Pheidole,fervida,Land + Island,Native,Okushiri-to,-,Hokkaido,Temperate Northern Pacific,42.155913,139.473362
Myrmicinae,Pheidole,fervida,Land + Island,Native,Enoshima,-,-,Temperate Northern Pacific,33.008571,129.350411
Ponerinae,Brachyponera,nakasujii,Island Only,Native,Hachijo-jima,-,Izu Islands,Temperate Northern Pacific,33.106333,139.798228
Myrmicinae,Pheidole,fervida,Land + Island,Native,Sarushima,-,Tokyo Bay Islands,Temperate Northern Pacific,38.335115,141.124433
Myrmicinae,Pheidole,fervida,Land + Island,Native,Jogashima,-,-,Temperate Northern Pacific,32.945141,132.449153
Myrmicinae,Pheidole,fervida,Land + Island,Native,Okino-shima,-,-,Temperate Northern Pacific,32.727604,132.554912
Myrmicinae,Pheidole,fervida,Land + Island,Native,Dogo,-,Oki Islands,Temperate Northern Pacific,36.251121,133.279261
Myrmicinae,Pheidole,fervida,Land + Island,Native,Nishino-shima,-,Oki Islands,Temperate Northern Pacific,36.096525,133.015719
Myrmicinae,Pheidole,fervida,Land + Island,Native,Sado,-,-,Temperate Northern Pacific,38.044467,138.390158
Myrmicinae,Pheidole,fervida,Land + Island,Native,Kinkasan,-,-,Temperate Northern Pacific,38.292899,141.568819
Myrmicinae,Pheidole,fervida,Land + Island,Native,Fukuejima,-,Goto Islands,Temperate Northern Pacific,32.683948,128.745266
Myrmicinae,Pheidole,fervida,Land + Island,Native,Tsushima,-,Tsushima Island,Temperate Northern Pacific,32.768066,128.960306
Myrmicinae,Pheidole,fervida,Land + Island,Native,Izu Oshima,-,Izu Islands,Temperate Northern Pacific,34.794057,139.364519
Ponerinae,Brachyponera,nakasujii,Island Only,Native,Tanegashima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.580814,130.975089
Myrmicinae,Pheidole,fervida,Land + Island,Native,To,-,Izu Islands,Temperate Northern Pacific,34.522303,139.279106
Myrmicinae,Pheidole,fervida,Land + Island,Native,Nii-jima,-,Izu Islands,Temperate Northern Pacific,34.377163,139.26642
Myrmicinae,Pheidole,fervida,Land + Island,Native,Shikine,-,Izu Islands,Temperate Northern Pacific,34.220003,134.612355
Myrmicinae,Pheidole,fervida,Land + Island,Native,Kozu-shima,-,Izu islands,Temperate Northern Pacific,33.229204,132.521547
Myrmicinae,Pheidole,fervida,Land + Island,Native,Miyake,-,Izu Islands,Temperate Northern Pacific,34.084866,139.521121
Myrmicinae,Pheidole,fervida,Land + Island,Native,Mikura-jima,-,Izu Islands,Temperate Northern Pacific,33.874735,139.603227
Myrmicinae,Pheidole,fervida,Land + Island,Native,Hachijo-jima,-,Izu Islands,Temperate Northern Pacific,33.106333,139.798228
Myrmicinae,Pheidole,fervida,Land + Island,Native,Tanegashima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.580814,130.975089
Myrmicinae,Pheidole,fervida,Land + Island,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Myrmicinae,Pheidole,indica,Land + Island,Exotic,Kamikoshiki-jima,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.845563,129.876943
Ponerinae,Brachyponera,nakasujii,Island Only,Native,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Pheidole,indica,Land + Island,Exotic,Naka-Koshiki,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.798638,129.827719
Myrmicinae,Pheidole,indica,Land + Island,Exotic,Shimo-Koshiki,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.688628,129.720072
Myrmicinae,Pheidole,indica,Land + Island,Exotic,Jino-shima,-,Kyushu,Temperate Northern Pacific,33.904408,130.497787
Myrmicinae,Pheidole,indica,Land + Island,Exotic,Izu Oshima,-,Izu Islands,Temperate Northern Pacific,34.794057,139.364519
Myrmicinae,Pheidole,indica,Land + Island,Exotic,Shikine,-,Izu Islands,Temperate Northern Pacific,34.220003,134.612355
Myrmicinae,Pheidole,indica,Land + Island,Exotic,Miyake,-,Izu Islands,Temperate Northern Pacific,34.084866,139.521121
Myrmicinae,Pheidole,indica,Land + Island,Exotic,Mikura-jima,-,Izu Islands,Temperate Northern Pacific,33.874735,139.603227
